NomeDispositivo,DescricaoDispositivo,Voltagem,Status,Temperatura,ConsumoWatts,CustoConsumo
Televisão,Eletrônico de entretenimento,126.21,Ligado,29.36,93.67,2.5
Geladeira,Eletrodoméstico de cozinha,224.42,Ligado,3.63,146.11,2.01
Ar Condicionado,Climatizador de ambiente,221.59,Desligado,25.54,2002.12,31.29
Televisão,Eletrônico de entretenimento,127.12,Ligado,31.17,90.17,2.17
Microondas,Aquecedor de alimentos,123.58,Ligado,35.55,1200.77,32.47
Máquina de Lavar,Eletrodoméstico de lavanderia,223.69,Ligado,20.85,508.59,13.74
Televisão,Eletrônico de entretenimento,124.34,Ligado,28.43,109.04,2.96
Microondas,Aquecedor de alimentos,122.59,Ligado,36.76,1209.63,15.84
Ar Condicionado,Climatizador de ambiente,219.86,Desligado,23.49,2001.1,21.74
Geladeira,Eletrodoméstico de cozinha,219.83,Ligado,3.73,144.11,3.92
Ar Condicionado,Climatizador de ambiente,219.67,Desligado,22.29,2001.78,48.33
Televisão,Eletrônico de entretenimento,127.4,Ligado,31.82,109.37,2.04
Microondas,Aquecedor de alimentos,130.45,Ligado,36.3,1206.75,16.14
Máquina de Lavar,Eletrodoméstico de lavanderia,215.25,Ligado,21.47,500.27,8.7
Máquina de Lavar,Eletrodoméstico de lavanderia,223.88,Ligado,21.54,494.3,6.96
Geladeira,Eletrodoméstico de cozinha,221.41,Ligado,5.95,149.17,3.81
Microondas,Aquecedor de alimentos,125.63,Ligado,36.24,1193.53,28.01
Microondas,Aquecedor de alimentos,129.55,Ligado,33.88,1190.6,17.23
Televisão,Eletrônico de entretenimento,130.87,Ligado,30.24,93.54,1.28
Microondas,Aquecedor de alimentos,124.68,Ligado,36.05,1200.92,29.25
Televisão,Eletrônico de entretenimento,126.92,Ligado,30.92,102.84,1.09
Geladeira,Eletrodoméstico de cozinha,215.72,Ligado,2.9,146.2,4.15
Geladeira,Eletrodoméstico de cozinha,215.94,Ligado,5.47,159.52,3.18
Televisão,Eletrônico de entretenimento,126.47,Ligado,29.5,90.1,2.11
Televisão,Eletrônico de entretenimento,127.51,Ligado,30.6,107.98,3.16
Televisão,Eletrônico de entretenimento,127.15,Ligado,28.79,97.75,2.59
Televisão,Eletrônico de entretenimento,131.49,Ligado,30.23,106.23,2.75
Microondas,Aquecedor de alimentos,128.49,Ligado,36.62,1196.22,30.82
Microondas,Aquecedor de alimentos,129.43,Ligado,36.89,1195.46,34.56
Geladeira,Eletrodoméstico de cozinha,220.82,Ligado,5.21,152.69,4.55
Geladeira,Eletrodoméstico de cozinha,219.93,Ligado,5.06,158.12,3.33
Ar Condicionado,Climatizador de ambiente,221.15,Desligado,24.99,1992.72,37.54
Televisão,Eletrônico de entretenimento,125.98,Ligado,29.32,97.49,2.14
Geladeira,Eletrodoméstico de cozinha,224.01,Ligado,4.92,146.53,2.42
Máquina de Lavar,Eletrodoméstico de lavanderia,218.73,Ligado,18.75,499.38,6.7
Geladeira,Eletrodoméstico de cozinha,215.03,Ligado,5.41,150.88,4.2
Televisão,Eletrônico de entretenimento,129.27,Ligado,29.43,99.21,2.61
Máquina de Lavar,Eletrodoméstico de lavanderia,223.55,Ligado,20.82,509.83,6.52
Televisão,Eletrônico de entretenimento,127.35,Ligado,30.84,92.04,2.75
Televisão,Eletrônico de entretenimento,124.38,Ligado,30.43,105.9,2.28
Máquina de Lavar,Eletrodoméstico de lavanderia,219.88,Ligado,18.6,498.19,14.65
Geladeira,Eletrodoméstico de cozinha,220.72,Ligado,2.8,158.7,4.38
Geladeira,Eletrodoméstico de cozinha,218.2,Ligado,5.7,141.75,3.38
Ar Condicionado,Climatizador de ambiente,224.26,Desligado,25.86,2006.72,26.87
Ar Condicionado,Climatizador de ambiente,223.73,Desligado,25.58,2008.45,27.85
Ar Condicionado,Climatizador de ambiente,219.56,Desligado,24.96,2003.14,52.54
Geladeira,Eletrodoméstico de cozinha,220.35,Ligado,3.84,149.65,3.9
Geladeira,Eletrodoméstico de cozinha,221.48,Ligado,2.31,150.6,1.52
Máquina de Lavar,Eletrodoméstico de lavanderia,222.19,Ligado,19.07,494.16,8.36
Ar Condicionado,Climatizador de ambiente,222.91,Desligado,23.51,1997.02,40.8
Geladeira,Eletrodoméstico de cozinha,221.97,Ligado,4.89,158.59,2.21
Televisão,Eletrônico de entretenimento,126.18,Ligado,29.08,105.45,2.08
Ar Condicionado,Climatizador de ambiente,218.18,Desligado,25.57,2003.14,34.26
Máquina de Lavar,Eletrodoméstico de lavanderia,222.71,Ligado,21.31,499.01,13.98
Televisão,Eletrônico de entretenimento,124.12,Ligado,30.47,95.92,2.76
Microondas,Aquecedor de alimentos,125.83,Ligado,35.42,1209.99,24.38
Geladeira,Eletrodoméstico de cozinha,224.69,Ligado,2.89,148.42,4.05
Televisão,Eletrônico de entretenimento,122.66,Ligado,31.22,103.92,1.66
Microondas,Aquecedor de alimentos,130.03,Ligado,35.74,1197.64,25.58
Ar Condicionado,Climatizador de ambiente,220.25,Desligado,25.44,2007.66,40.51
Ar Condicionado,Climatizador de ambiente,220.07,Desligado,24.13,2004.74,58.66
Máquina de Lavar,Eletrodoméstico de lavanderia,215.44,Ligado,21.28,506.86,12.18
Máquina de Lavar,Eletrodoméstico de lavanderia,221.0,Ligado,18.43,506.47,11.56
Televisão,Eletrônico de entretenimento,126.62,Ligado,29.29,103.5,2.8
Geladeira,Eletrodoméstico de cozinha,218.32,Ligado,3.47,154.77,3.8
Televisão,Eletrônico de entretenimento,125.16,Ligado,30.49,108.48,3.09
Máquina de Lavar,Eletrodoméstico de lavanderia,217.75,Ligado,21.84,500.73,12.51
Geladeira,Eletrodoméstico de cozinha,222.26,Ligado,3.72,146.15,3.58
Geladeira,Eletrodoméstico de cozinha,223.12,Ligado,5.32,157.96,3.19
Máquina de Lavar,Eletrodoméstico de lavanderia,223.63,Ligado,20.25,499.0,11.43
Televisão,Eletrônico de entretenimento,122.99,Ligado,30.33,90.54,1.93
Geladeira,Eletrodoméstico de cozinha,221.86,Ligado,3.53,148.8,4.06
Televisão,Eletrônico de entretenimento,124.98,Ligado,29.14,90.07,1.13
Geladeira,Eletrodoméstico de cozinha,221.82,Ligado,2.3,140.21,1.71
Máquina de Lavar,Eletrodoméstico de lavanderia,222.52,Ligado,18.97,504.49,14.86
Microondas,Aquecedor de alimentos,124.3,Ligado,35.46,1205.12,21.59
Ar Condicionado,Climatizador de ambiente,216.74,Desligado,22.56,2005.27,58.28
Máquina de Lavar,Eletrodoméstico de lavanderia,223.23,Ligado,21.63,502.37,8.6
Máquina de Lavar,Eletrodoméstico de lavanderia,216.64,Ligado,18.52,502.28,9.12
Televisão,Eletrônico de entretenimento,127.47,Ligado,28.94,107.13,1.67
Microondas,Aquecedor de alimentos,131.34,Ligado,36.9,1207.17,12.53
Ar Condicionado,Climatizador de ambiente,222.79,Desligado,24.32,2003.28,46.51
Geladeira,Eletrodoméstico de cozinha,219.09,Ligado,3.63,142.25,3.49
Microondas,Aquecedor de alimentos,122.5,Ligado,36.88,1202.8,20.44
Ar Condicionado,Climatizador de ambiente,215.86,Desligado,25.5,1991.33,30.42
Máquina de Lavar,Eletrodoméstico de lavanderia,218.17,Ligado,18.99,498.68,9.52
Microondas,Aquecedor de alimentos,126.37,Ligado,33.22,1195.27,29.63
Máquina de Lavar,Eletrodoméstico de lavanderia,222.81,Ligado,18.81,499.0,7.58
Geladeira,Eletrodoméstico de cozinha,221.95,Ligado,2.3,159.82,1.96
Geladeira,Eletrodoméstico de cozinha,215.64,Ligado,4.85,143.06,3.31
Geladeira,Eletrodoméstico de cozinha,215.81,Ligado,4.36,154.01,1.8
Televisão,Eletrônico de entretenimento,126.63,Ligado,31.62,107.08,1.26
Geladeira,Eletrodoméstico de cozinha,218.11,Ligado,2.16,154.17,2.42
Geladeira,Eletrodoméstico de cozinha,220.1,Ligado,4.87,148.55,2.56
Televisão,Eletrônico de entretenimento,128.83,Ligado,29.67,107.79,2.22
Televisão,Eletrônico de entretenimento,126.49,Ligado,29.86,94.86,2.3
Televisão,Eletrônico de entretenimento,129.4,Ligado,28.27,90.59,1.34
Microondas,Aquecedor de alimentos,129.12,Ligado,33.15,1207.94,27.88
Ar Condicionado,Climatizador de ambiente,224.65,Desligado,25.08,1998.26,56.84
Ar Condicionado,Climatizador de ambiente,218.95,Desligado,23.87,2009.59,46.9
Ar Condicionado,Climatizador de ambiente,221.09,Desligado,25.06,1997.67,43.35
Televisão,Eletrônico de entretenimento,125.57,Ligado,30.44,90.24,1.93
Microondas,Aquecedor de alimentos,125.51,Ligado,36.92,1202.33,26.96
Microondas,Aquecedor de alimentos,129.92,Ligado,33.73,1190.04,33.12
Ar Condicionado,Climatizador de ambiente,220.15,Desligado,25.18,1991.36,54.17
Microondas,Aquecedor de alimentos,126.15,Ligado,33.05,1201.75,36.04
Ar Condicionado,Climatizador de ambiente,217.78,Desligado,22.92,1997.27,25.12
Ar Condicionado,Climatizador de ambiente,223.57,Desligado,22.96,1995.95,43.26
Máquina de Lavar,Eletrodoméstico de lavanderia,216.4,Ligado,19.45,494.03,13.97
Microondas,Aquecedor de alimentos,127.19,Ligado,34.35,1204.48,30.53
Geladeira,Eletrodoméstico de cozinha,220.66,Ligado,3.77,142.73,4.04
Ar Condicionado,Climatizador de ambiente,224.34,Desligado,25.07,2008.93,52.98
Televisão,Eletrônico de entretenimento,130.48,Ligado,29.95,102.68,2.73
Máquina de Lavar,Eletrodoméstico de lavanderia,218.24,Ligado,19.57,492.22,10.19
Geladeira,Eletrodoméstico de cozinha,222.22,Ligado,3.98,153.89,1.58
Televisão,Eletrônico de entretenimento,124.9,Ligado,31.18,102.45,2.78
Microondas,Aquecedor de alimentos,125.31,Ligado,36.37,1200.93,13.71
Geladeira,Eletrodoméstico de cozinha,215.49,Ligado,3.49,146.16,3.5
Ar Condicionado,Climatizador de ambiente,217.32,Desligado,23.67,2000.65,26.14
Microondas,Aquecedor de alimentos,125.11,Ligado,36.06,1190.62,20.44
Máquina de Lavar,Eletrodoméstico de lavanderia,217.5,Ligado,20.75,493.68,9.87
Microondas,Aquecedor de alimentos,127.1,Ligado,35.98,1200.77,14.36
Máquina de Lavar,Eletrodoméstico de lavanderia,219.62,Ligado,21.2,504.38,10.55
Geladeira,Eletrodoméstico de cozinha,224.94,Ligado,4.89,151.04,3.01
Televisão,Eletrônico de entretenimento,129.39,Ligado,31.77,91.39,1.38
Microondas,Aquecedor de alimentos,126.58,Ligado,35.62,1200.31,21.63
Televisão,Eletrônico de entretenimento,124.17,Ligado,28.08,102.33,1.04
Máquina de Lavar,Eletrodoméstico de lavanderia,223.54,Ligado,20.17,495.03,12.62
Geladeira,Eletrodoméstico de cozinha,219.2,Ligado,4.73,148.48,3.59
Televisão,Eletrônico de entretenimento,127.66,Ligado,30.74,99.37,1.74
Geladeira,Eletrodoméstico de cozinha,219.93,Ligado,5.49,147.63,3.62
Geladeira,Eletrodoméstico de cozinha,221.3,Ligado,3.48,141.07,3.54
Ar Condicionado,Climatizador de ambiente,216.9,Desligado,23.01,1994.41,39.48
Geladeira,Eletrodoméstico de cozinha,215.47,Ligado,2.44,150.65,2.35
Microondas,Aquecedor de alimentos,124.51,Ligado,33.35,1201.64,34.01
Ar Condicionado,Climatizador de ambiente,221.04,Desligado,23.68,2000.83,36.71
Máquina de Lavar,Eletrodoméstico de lavanderia,219.77,Ligado,19.64,501.9,7.53
Ar Condicionado,Climatizador de ambiente,222.45,Desligado,23.67,1995.71,46.75
Geladeira,Eletrodoméstico de cozinha,219.7,Ligado,3.0,146.76,3.16
Microondas,Aquecedor de alimentos,131.28,Ligado,36.9,1204.33,16.47
Televisão,Eletrônico de entretenimento,122.99,Ligado,28.41,91.12,1.38
Geladeira,Eletrodoméstico de cozinha,216.26,Ligado,5.56,154.22,4.21
Ar Condicionado,Climatizador de ambiente,220.99,Desligado,25.02,1991.02,47.61
Ar Condicionado,Climatizador de ambiente,222.42,Desligado,25.48,2002.55,40.12
Máquina de Lavar,Eletrodoméstico de lavanderia,217.0,Ligado,18.95,492.87,8.26
Geladeira,Eletrodoméstico de cozinha,215.4,Ligado,3.34,152.15,2.08
Geladeira,Eletrodoméstico de cozinha,216.77,Ligado,4.38,142.2,2.35
Ar Condicionado,Climatizador de ambiente,217.87,Desligado,23.63,2007.47,50.51
Geladeira,Eletrodoméstico de cozinha,218.65,Ligado,4.16,140.01,2.62
Máquina de Lavar,Eletrodoméstico de lavanderia,224.63,Ligado,18.26,502.43,6.77
Televisão,Eletrônico de entretenimento,124.4,Ligado,29.83,108.02,2.23
Microondas,Aquecedor de alimentos,129.43,Ligado,36.77,1191.91,33.76
Ar Condicionado,Climatizador de ambiente,218.9,Desligado,24.91,2007.73,36.3
Ar Condicionado,Climatizador de ambiente,218.15,Desligado,24.85,2005.94,29.88
Geladeira,Eletrodoméstico de cozinha,223.22,Ligado,3.62,156.26,2.86
Ar Condicionado,Climatizador de ambiente,220.47,Desligado,25.29,1992.68,23.31
Ar Condicionado,Climatizador de ambiente,218.18,Desligado,25.93,1999.01,58.95
Geladeira,Eletrodoméstico de cozinha,219.1,Ligado,2.28,156.32,4.21
Ar Condicionado,Climatizador de ambiente,216.27,Desligado,24.54,1997.88,44.09
Microondas,Aquecedor de alimentos,122.75,Ligado,35.27,1194.16,26.15
Ar Condicionado,Climatizador de ambiente,215.24,Desligado,25.59,2000.75,33.34
Televisão,Eletrônico de entretenimento,131.49,Ligado,30.31,104.88,1.73
Televisão,Eletrônico de entretenimento,131.05,Ligado,31.05,92.34,2.37
Ar Condicionado,Climatizador de ambiente,221.98,Desligado,23.19,1997.28,25.98
Ar Condicionado,Climatizador de ambiente,222.39,Desligado,25.7,1997.73,45.41
Televisão,Eletrônico de entretenimento,130.3,Ligado,28.77,109.11,1.8
Geladeira,Eletrodoméstico de cozinha,222.34,Ligado,3.53,151.23,3.32
Microondas,Aquecedor de alimentos,128.74,Ligado,33.43,1196.78,21.03
Geladeira,Eletrodoméstico de cozinha,217.79,Ligado,4.41,144.87,3.59
Ar Condicionado,Climatizador de ambiente,221.09,Desligado,22.28,1991.19,51.09
Microondas,Aquecedor de alimentos,131.52,Ligado,34.4,1203.59,23.66
Máquina de Lavar,Eletrodoméstico de lavanderia,218.0,Ligado,18.84,495.45,9.81
Ar Condicionado,Climatizador de ambiente,223.73,Desligado,23.7,1993.33,30.91
Ar Condicionado,Climatizador de ambiente,220.06,Desligado,24.27,2005.92,59.66
Microondas,Aquecedor de alimentos,128.28,Ligado,34.31,1194.13,22.34
Máquina de Lavar,Eletrodoméstico de lavanderia,215.08,Ligado,21.11,501.14,9.05
Ar Condicionado,Climatizador de ambiente,215.95,Desligado,22.76,2002.79,52.94
Geladeira,Eletrodoméstico de cozinha,217.79,Ligado,3.61,152.7,4.55
Geladeira,Eletrodoméstico de cozinha,217.07,Ligado,5.31,155.41,3.7
Microondas,Aquecedor de alimentos,122.46,Ligado,33.69,1207.97,30.57
Ar Condicionado,Climatizador de ambiente,216.29,Desligado,24.47,2005.9,33.38
Microondas,Aquecedor de alimentos,125.93,Ligado,36.42,1208.84,18.9
Microondas,Aquecedor de alimentos,127.46,Ligado,34.92,1194.88,35.1
Geladeira,Eletrodoméstico de cozinha,222.24,Ligado,2.16,159.63,4.61
Geladeira,Eletrodoméstico de cozinha,215.51,Ligado,3.77,144.75,3.04
Televisão,Eletrônico de entretenimento,123.24,Ligado,30.51,100.54,2.84
Microondas,Aquecedor de alimentos,130.96,Ligado,35.19,1191.6,19.0
Geladeira,Eletrodoméstico de cozinha,215.32,Ligado,5.28,140.04,2.31
Máquina de Lavar,Eletrodoméstico de lavanderia,216.06,Ligado,21.43,508.63,7.05
Máquina de Lavar,Eletrodoméstico de lavanderia,224.14,Ligado,21.03,505.84,13.58
Microondas,Aquecedor de alimentos,123.91,Ligado,35.13,1205.51,21.55
Televisão,Eletrônico de entretenimento,123.16,Ligado,30.65,95.95,0.97
Televisão,Eletrônico de entretenimento,129.9,Ligado,29.15,99.49,1.02
Televisão,Eletrônico de entretenimento,131.01,Ligado,31.72,93.35,1.1
Microondas,Aquecedor de alimentos,126.56,Ligado,34.43,1204.05,17.43
Máquina de Lavar,Eletrodoméstico de lavanderia,223.42,Ligado,21.23,495.94,5.33
Televisão,Eletrônico de entretenimento,127.02,Ligado,29.09,93.14,2.44
Geladeira,Eletrodoméstico de cozinha,217.82,Ligado,3.04,157.18,3.58
Máquina de Lavar,Eletrodoméstico de lavanderia,220.81,Ligado,18.07,499.11,13.01
Microondas,Aquecedor de alimentos,125.75,Ligado,33.43,1208.09,23.58
Televisão,Eletrônico de entretenimento,125.91,Ligado,30.95,99.68,1.6
Máquina de Lavar,Eletrodoméstico de lavanderia,222.33,Ligado,21.44,498.69,8.48
Microondas,Aquecedor de alimentos,122.18,Ligado,34.34,1193.93,20.58
Microondas,Aquecedor de alimentos,130.17,Ligado,35.51,1190.75,22.62
Televisão,Eletrônico de entretenimento,123.35,Ligado,30.67,101.37,2.74
Ar Condicionado,Climatizador de ambiente,220.48,Desligado,25.23,1995.18,56.71
Televisão,Eletrônico de entretenimento,130.21,Ligado,29.29,96.89,1.3
Geladeira,Eletrodoméstico de cozinha,221.48,Ligado,2.38,156.1,2.34
Geladeira,Eletrodoméstico de cozinha,223.42,Ligado,3.26,142.05,3.05
Televisão,Eletrônico de entretenimento,127.27,Ligado,28.62,93.83,2.36
Ar Condicionado,Climatizador de ambiente,222.18,Desligado,23.5,2000.73,47.35
Microondas,Aquecedor de alimentos,130.03,Ligado,35.37,1193.23,15.5
Máquina de Lavar,Eletrodoméstico de lavanderia,220.84,Ligado,18.7,500.45,8.25
Microondas,Aquecedor de alimentos,128.97,Ligado,34.19,1201.94,30.64
Ar Condicionado,Climatizador de ambiente,224.5,Desligado,23.11,1998.27,28.17
Microondas,Aquecedor de alimentos,129.24,Ligado,36.8,1193.26,22.9
Ar Condicionado,Climatizador de ambiente,219.34,Desligado,23.18,2004.14,40.02
Ar Condicionado,Climatizador de ambiente,219.06,Desligado,24.88,1999.67,35.3
Televisão,Eletrônico de entretenimento,125.66,Ligado,31.44,104.7,1.11
Ar Condicionado,Climatizador de ambiente,217.47,Desligado,25.14,2008.74,58.85
Televisão,Eletrônico de entretenimento,128.18,Ligado,31.92,109.06,2.81
Máquina de Lavar,Eletrodoméstico de lavanderia,224.44,Ligado,20.96,506.94,9.45
Microondas,Aquecedor de alimentos,126.87,Ligado,36.06,1197.01,34.86
Microondas,Aquecedor de alimentos,123.14,Ligado,35.56,1200.12,27.96
Televisão,Eletrônico de entretenimento,127.02,Ligado,28.56,93.03,1.48
Geladeira,Eletrodoméstico de cozinha,216.66,Ligado,3.89,145.62,2.5
Máquina de Lavar,Eletrodoméstico de lavanderia,222.73,Ligado,19.85,492.25,13.86
Televisão,Eletrônico de entretenimento,130.82,Ligado,32.0,109.1,1.91
Geladeira,Eletrodoméstico de cozinha,218.01,Ligado,5.28,157.67,4.59
Televisão,Eletrônico de entretenimento,126.39,Ligado,31.83,92.19,1.53
Geladeira,Eletrodoméstico de cozinha,223.84,Ligado,3.71,150.13,1.99
Máquina de Lavar,Eletrodoméstico de lavanderia,218.41,Ligado,20.02,507.89,8.46
Televisão,Eletrônico de entretenimento,124.61,Ligado,28.52,109.43,2.22
Geladeira,Eletrodoméstico de cozinha,217.97,Ligado,3.49,146.73,3.13
Televisão,Eletrônico de entretenimento,131.45,Ligado,28.46,100.6,1.03
Geladeira,Eletrodoméstico de cozinha,216.85,Ligado,4.88,143.26,1.75
Microondas,Aquecedor de alimentos,129.6,Ligado,34.49,1205.48,13.04
Geladeira,Eletrodoméstico de cozinha,224.8,Ligado,3.1,154.36,4.46
Máquina de Lavar,Eletrodoméstico de lavanderia,216.94,Ligado,20.95,504.32,8.21
Televisão,Eletrônico de entretenimento,129.98,Ligado,30.72,99.75,1.26
Geladeira,Eletrodoméstico de cozinha,224.02,Ligado,5.42,141.03,1.81
Ar Condicionado,Climatizador de ambiente,217.52,Desligado,22.41,2009.24,47.87
Televisão,Eletrônico de entretenimento,123.47,Ligado,28.74,105.75,2.71
Máquina de Lavar,Eletrodoméstico de lavanderia,217.69,Ligado,21.34,496.74,11.09
Televisão,Eletrônico de entretenimento,123.85,Ligado,31.36,99.88,1.18
Ar Condicionado,Climatizador de ambiente,222.95,Desligado,22.59,1996.79,55.36
Máquina de Lavar,Eletrodoméstico de lavanderia,223.02,Ligado,20.8,490.08,9.57
Microondas,Aquecedor de alimentos,123.26,Ligado,33.96,1194.31,15.69
Máquina de Lavar,Eletrodoméstico de lavanderia,222.07,Ligado,18.55,506.28,6.34
Geladeira,Eletrodoméstico de cozinha,217.55,Ligado,5.87,153.12,3.47
Máquina de Lavar,Eletrodoméstico de lavanderia,216.18,Ligado,19.69,498.36,11.6
Ar Condicionado,Climatizador de ambiente,218.82,Desligado,23.74,2000.94,56.3
Ar Condicionado,Climatizador de ambiente,215.34,Desligado,23.37,1996.0,56.29
Geladeira,Eletrodoméstico de cozinha,223.89,Ligado,3.62,145.63,2.45
Máquina de Lavar,Eletrodoméstico de lavanderia,221.29,Ligado,21.38,495.96,9.65
Geladeira,Eletrodoméstico de cozinha,223.32,Ligado,4.63,141.11,2.43
Televisão,Eletrônico de entretenimento,125.76,Ligado,31.68,104.96,1.2
Microondas,Aquecedor de alimentos,126.96,Ligado,35.16,1194.68,16.2
Microondas,Aquecedor de alimentos,123.82,Ligado,34.78,1192.89,26.51
Microondas,Aquecedor de alimentos,123.06,Ligado,36.64,1205.27,29.06
Ar Condicionado,Climatizador de ambiente,222.79,Desligado,23.85,1991.56,59.44
Máquina de Lavar,Eletrodoméstico de lavanderia,215.65,Ligado,19.8,502.55,7.5
Microondas,Aquecedor de alimentos,127.65,Ligado,34.27,1202.84,13.43
Ar Condicionado,Climatizador de ambiente,216.94,Desligado,23.64,2002.27,44.56
Televisão,Eletrônico de entretenimento,130.56,Ligado,30.9,103.62,2.25
Televisão,Eletrônico de entretenimento,129.37,Ligado,29.37,104.24,3.09
Microondas,Aquecedor de alimentos,124.2,Ligado,36.67,1191.24,21.4
Televisão,Eletrônico de entretenimento,127.57,Ligado,29.86,93.82,1.97
Ar Condicionado,Climatizador de ambiente,222.35,Desligado,22.1,2003.95,55.57
Máquina de Lavar,Eletrodoméstico de lavanderia,215.72,Ligado,20.3,491.83,14.61
Microondas,Aquecedor de alimentos,122.03,Ligado,35.92,1204.03,34.21
Microondas,Aquecedor de alimentos,124.98,Ligado,33.66,1193.81,19.35
Máquina de Lavar,Eletrodoméstico de lavanderia,223.49,Ligado,21.82,500.43,7.55
Geladeira,Eletrodoméstico de cozinha,215.1,Ligado,4.93,150.34,4.3
Máquina de Lavar,Eletrodoméstico de lavanderia,220.65,Ligado,21.07,498.09,8.98
Geladeira,Eletrodoméstico de cozinha,215.16,Ligado,4.59,158.34,2.57
Televisão,Eletrônico de entretenimento,129.63,Ligado,31.82,100.35,2.44
Máquina de Lavar,Eletrodoméstico de lavanderia,221.64,Ligado,18.16,500.72,14.61
Ar Condicionado,Climatizador de ambiente,217.96,Desligado,22.33,2006.73,26.19
Microondas,Aquecedor de alimentos,122.41,Ligado,35.64,1205.47,14.22
Ar Condicionado,Climatizador de ambiente,215.8,Desligado,25.44,1991.84,33.26
Televisão,Eletrônico de entretenimento,125.67,Ligado,30.97,97.84,1.24
Ar Condicionado,Climatizador de ambiente,218.81,Desligado,25.49,1992.84,47.89
Ar Condicionado,Climatizador de ambiente,224.92,Desligado,24.49,1997.73,40.57
Microondas,Aquecedor de alimentos,129.9,Ligado,33.09,1204.27,16.39
Microondas,Aquecedor de alimentos,126.62,Ligado,34.77,1198.58,27.48
Ar Condicionado,Climatizador de ambiente,220.53,Desligado,22.51,1991.57,35.45
Microondas,Aquecedor de alimentos,123.78,Ligado,35.67,1194.11,15.37
Microondas,Aquecedor de alimentos,129.44,Ligado,35.29,1196.96,31.02
Televisão,Eletrônico de entretenimento,128.75,Ligado,30.26,102.3,1.52
Televisão,Eletrônico de entretenimento,128.04,Ligado,31.01,94.17,2.78
Microondas,Aquecedor de alimentos,123.87,Ligado,33.85,1193.38,14.07
Ar Condicionado,Climatizador de ambiente,221.73,Desligado,23.15,1991.61,44.8
Geladeira,Eletrodoméstico de cozinha,224.08,Ligado,4.4,147.58,4.37
Ar Condicionado,Climatizador de ambiente,215.29,Desligado,24.04,1994.01,32.68
Geladeira,Eletrodoméstico de cozinha,219.53,Ligado,5.09,159.7,3.25
Máquina de Lavar,Eletrodoméstico de lavanderia,218.81,Ligado,21.22,498.42,7.02
Microondas,Aquecedor de alimentos,124.95,Ligado,35.88,1200.98,12.45
Microondas,Aquecedor de alimentos,125.33,Ligado,34.46,1193.85,22.12
Televisão,Eletrônico de entretenimento,124.76,Ligado,30.17,98.93,2.09
Ar Condicionado,Climatizador de ambiente,220.46,Desligado,23.76,1999.99,41.76
Máquina de Lavar,Eletrodoméstico de lavanderia,220.32,Ligado,20.41,494.18,9.86
Máquina de Lavar,Eletrodoméstico de lavanderia,224.56,Ligado,21.17,497.5,5.26
Televisão,Eletrônico de entretenimento,124.67,Ligado,28.6,103.68,1.28
Televisão,Eletrônico de entretenimento,127.09,Ligado,28.81,104.06,1.66
Ar Condicionado,Climatizador de ambiente,216.11,Desligado,22.93,2001.64,57.81
Geladeira,Eletrodoméstico de cozinha,217.06,Ligado,3.4,149.67,1.99
Máquina de Lavar,Eletrodoméstico de lavanderia,222.26,Ligado,21.47,498.57,11.2
Geladeira,Eletrodoméstico de cozinha,217.48,Ligado,5.31,141.11,2.79
Microondas,Aquecedor de alimentos,131.87,Ligado,33.6,1200.05,27.82
Geladeira,Eletrodoméstico de cozinha,224.48,Ligado,2.83,155.23,4.32
Televisão,Eletrônico de entretenimento,129.25,Ligado,30.64,106.82,3.12
Máquina de Lavar,Eletrodoméstico de lavanderia,220.13,Ligado,18.56,492.08,9.8
Televisão,Eletrônico de entretenimento,128.09,Ligado,28.68,101.17,1.93
Ar Condicionado,Climatizador de ambiente,220.44,Desligado,24.62,1992.17,52.1
Ar Condicionado,Climatizador de ambiente,216.92,Desligado,23.45,2000.7,42.74
Geladeira,Eletrodoméstico de cozinha,215.79,Ligado,4.7,157.24,1.91
Geladeira,Eletrodoméstico de cozinha,215.58,Ligado,5.52,148.65,1.75
Máquina de Lavar,Eletrodoméstico de lavanderia,223.81,Ligado,21.95,509.09,6.61
Máquina de Lavar,Eletrodoméstico de lavanderia,224.27,Ligado,18.95,495.25,10.51
Geladeira,Eletrodoméstico de cozinha,218.78,Ligado,5.47,142.68,1.78
Televisão,Eletrônico de entretenimento,122.96,Ligado,28.11,99.38,1.06
Televisão,Eletrônico de entretenimento,125.89,Ligado,30.8,95.08,1.63
Geladeira,Eletrodoméstico de cozinha,219.83,Ligado,2.8,159.92,3.22
Microondas,Aquecedor de alimentos,127.63,Ligado,35.55,1197.98,22.63
Microondas,Aquecedor de alimentos,126.03,Ligado,36.84,1204.89,17.28
Ar Condicionado,Climatizador de ambiente,221.76,Desligado,22.03,1999.81,30.88
Televisão,Eletrônico de entretenimento,123.63,Ligado,31.04,95.75,1.49
Máquina de Lavar,Eletrodoméstico de lavanderia,224.99,Ligado,21.1,496.85,13.95
Máquina de Lavar,Eletrodoméstico de lavanderia,222.91,Ligado,20.17,498.81,6.21
Ar Condicionado,Climatizador de ambiente,217.67,Desligado,22.4,2007.83,43.34
Geladeira,Eletrodoméstico de cozinha,222.57,Ligado,3.79,158.35,1.8
Televisão,Eletrônico de entretenimento,126.8,Ligado,28.83,97.83,1.31
Ar Condicionado,Climatizador de ambiente,215.64,Desligado,22.15,2000.49,42.92
Televisão,Eletrônico de entretenimento,130.4,Ligado,29.93,98.13,1.21
